name,template,time0,time1,time2,time3,time4,avg_time,std_dev,generalization_nodes,generalization_edges,generalization_node_variables,generalization_edge_variables,g1_nodes,g1_edges,g2_nodes,g2_edges
aws_aws-sdk-java,16,641,652,665,648,640,649.2,9.064215354899728,119,118,5,5,124,123,124,123
aws_aws-sdk-java,1700,672,667,715,688,658,680.0,20.02997753368685,140,139,8,8,170,169,147,146
aws_aws-sdk-java,1701,682,681,775,693,662,698.6,39.47961499305686,198,190,14,28,216,215,216,215
aws_aws-sdk-java,1702,721,692,701,617,662,678.6,36.19171175835705,53,52,2,2,55,54,55,54
aws_aws-sdk-java,1703,635,610,628,605,611,617.8,11.582745788456206,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1704,624,661,640,635,653,642.6,13.093509842666327,120,119,5,5,124,123,147,146
aws_aws-sdk-java,1705,668,705,688,670,646,675.4,19.915822855207367,133,132,6,6,147,146,147,146
aws_aws-sdk-java,1706,649,621,609,650,629,631.6,15.944905142395799,53,52,2,2,55,54,55,54
aws_aws-sdk-java,1707,643,656,660,666,671,659.2,9.579144011862438,139,138,8,8,147,146,147,146
aws_aws-sdk-java,1708,628,623,633,644,638,633.2,7.35934779718964,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1709,691,629,614,626,624,636.8,27.56374430297887,52,51,3,3,55,54,55,54
aws_aws-sdk-java,170,635,744,654,689,646,673.6,39.57069622839608,114,113,5,5,124,123,124,123
aws_aws-sdk-java,1710,649,668,726,665,642,670.0,29.631064780058107,115,114,4,4,124,123,124,123
aws_aws-sdk-java,1711,633,615,677,646,620,638.2,22.193692797729717,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1712,708,670,645,635,710,673.6,31.077966471440828,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1713,676,657,662,672,659,665.2,7.467261881037788,140,139,8,8,170,169,147,146
aws_aws-sdk-java,1714,673,729,760,659,656,695.4,41.66821330462826,141,140,6,6,147,146,147,146
aws_aws-sdk-java,1715,653,639,658,674,620,648.8,18.236227680087786,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1716,645,672,627,635,654,646.6,15.62817967646904,97,96,6,6,103,102,103,102
aws_aws-sdk-java,1717,657,682,671,658,670,667.6,9.264987857520374,135,134,6,6,147,146,147,146
aws_aws-sdk-java,1718,628,640,627,622,639,631.2,7.0823724838503095,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1719,703,660,676,655,692,677.2,18.301912468373352,134,133,7,7,147,146,147,146
aws_aws-sdk-java,171,673,680,694,696,666,681.8,11.668761716651858,140,138,9,11,147,146,170,169
aws_aws-sdk-java,1720,623,636,624,648,610,628.2,12.874781551544865,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1721,653,711,693,663,684,680.8,20.788458336298053,134,133,7,7,147,146,147,146
aws_aws-sdk-java,1722,653,678,689,691,719,686.0,21.335416564951338,155,154,8,8,170,169,170,169
aws_aws-sdk-java,1723,656,657,648,711,681,670.6,23.01825362619849,139,138,8,8,147,146,147,146
aws_aws-sdk-java,1724,726,684,642,656,652,672.0,30.38420642373271,98,97,4,4,147,146,124,123
aws_aws-sdk-java,1725,657,693,656,677,666,669.8,13.847743498491006,138,137,9,9,147,146,147,146
aws_aws-sdk-java,1726,680,682,652,648,688,670.0,16.589153082662175,86,85,10,10,99,98,103,102
aws_aws-sdk-java,1727,667,652,655,629,705,661.6,24.944738924270183,119,118,6,6,124,123,147,146
aws_aws-sdk-java,1728,653,664,676,651,637,656.2,13.105723940324701,115,114,4,4,124,123,124,123
aws_aws-sdk-java,1729,685,675,660,701,656,675.4,16.49969696691427,161,160,9,9,170,169,170,169
aws_aws-sdk-java,172,668,661,689,657,670,669.0,11.045361017187261,139,138,8,8,147,146,147,146
aws_aws-sdk-java,1730,658,619,612,620,653,632.4,19.12694434560837,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1731,661,675,654,676,664,666.0,8.414273587185052,162,161,9,9,170,169,193,192
aws_aws-sdk-java,1732,665,653,646,653,652,653.8,6.177378084592201,91,90,8,8,99,98,99,98
aws_aws-sdk-java,1733,650,650,651,674,671,659.2,10.906878563548783,140,137,7,11,147,146,147,146
aws_aws-sdk-java,1734,642,651,646,654,640,646.6,5.276362383309167,135,134,6,6,147,146,147,146
aws_aws-sdk-java,1735,688,652,655,649,659,660.6,14.093970341958293,98,97,4,4,170,169,147,146
aws_aws-sdk-java,1736,671,677,684,727,672,686.2,20.913153755471697,163,162,8,8,193,192,216,215
aws_aws-sdk-java,1737,714,658,662,695,638,673.4,27.332032489370416,116,115,4,4,147,146,124,123
aws_aws-sdk-java,1738,649,650,641,683,652,655.0,14.491376746189438,119,118,6,6,147,146,124,123
aws_aws-sdk-java,1739,657,660,668,661,697,668.6,14.650597257449949,118,117,7,7,147,146,170,169
aws_aws-sdk-java,173,697,655,705,659,657,674.6,21.740285186721906,139,138,8,8,147,146,147,146
aws_aws-sdk-java,1740,682,649,638,644,665,655.6,15.957443404254954,115,114,5,5,124,123,147,146
aws_aws-sdk-java,1741,665,630,607,611,601,622.8,23.224125387191656,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1742,654,739,689,656,635,674.6,36.58742953529258,139,138,8,8,147,146,147,146
aws_aws-sdk-java,1743,664,679,667,656,751,683.4,34.598265852496134,119,118,5,5,124,123,124,123
aws_aws-sdk-java,1744,637,658,647,650,642,646.8,7.138627319029899,119,118,6,6,170,169,147,146
aws_aws-sdk-java,1745,649,641,633,645,667,647.0,11.313708498984761,51,50,3,3,55,54,55,54
aws_aws-sdk-java,1746,650,653,654,663,684,660.8,12.383860464330175,98,97,4,4,170,169,147,146
aws_aws-sdk-java,1747,653,691,653,670,662,665.8,14.105318146004363,166,165,4,4,170,169,170,169
aws_aws-sdk-java,1748,651,662,723,649,661,669.2,27.396350121868423,137,136,7,7,147,146,147,146
aws_aws-sdk-java,1749,623,612,613,650,609,621.4,15.05456741324705,52,51,3,3,55,54,55,54
aws_aws-sdk-java,174,620,718,627,629,634,645.6,36.477938538245276,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1750,657,671,649,663,700,668.0,17.549928774784245,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1751,669,642,651,639,646,649.4,10.594338110519221,115,114,4,4,124,123,124,123
aws_aws-sdk-java,1752,657,667,674,692,669,671.8,11.513470371699404,135,134,6,6,147,146,147,146
aws_aws-sdk-java,1753,653,730,664,663,664,674.8,27.909854890342945,138,137,9,9,147,146,147,146
aws_aws-sdk-java,1754,692,648,640,632,631,648.6,22.55304857441672,98,97,4,4,124,123,147,146
aws_aws-sdk-java,1755,651,653,655,669,674,660.4,9.28654941299512,140,139,8,8,170,169,147,146
aws_aws-sdk-java,1756,632,640,660,636,663,646.2,12.781236246936365,119,118,5,5,124,123,124,123
aws_aws-sdk-java,1757,664,656,657,653,675,661.0,7.874007874011811,118,117,6,6,124,123,124,123
aws_aws-sdk-java,1758,665,624,646,639,614,637.6,17.692936443677176,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1759,668,689,702,666,725,690.0,22.045407685048602,152,151,9,9,170,169,170,169
aws_aws-sdk-java,175,717,674,717,649,651,681.6,30.209932141598728,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1760,644,681,680,671,716,678.4,23.07032726252491,135,134,6,6,147,146,147,146
aws_aws-sdk-java,1761,689,651,665,655,676,667.2,13.919770113044253,160,159,10,10,170,169,170,169
aws_aws-sdk-java,1762,646,653,645,670,669,656.6,10.89219904335208,118,117,7,7,124,123,147,146
aws_aws-sdk-java,1763,627,644,614,616,622,624.6,10.725670142233538,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1764,643,684,640,725,626,663.6,36.28002205070995,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1765,671,653,655,678,654,662.2,10.303397497913005,98,97,4,4,147,146,124,123
aws_aws-sdk-java,1766,650,670,699,636,665,664.0,21.17545749210628,119,118,6,6,147,146,124,123
aws_aws-sdk-java,1767,638,637,619,635,617,629.2,9.21737489744233,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1768,666,664,643,669,665,661.4,9.350935782048767,91,90,8,8,99,98,99,98
aws_aws-sdk-java,1769,682,705,650,763,686,697.2,37.34916331057498,153,152,10,10,170,169,170,169
aws_aws-sdk-java,176,687,709,662,662,677,679.4,17.579533554676587,155,152,8,12,170,169,170,169
aws_aws-sdk-java,1770,657,647,678,663,658,660.6,10.131140113531151,140,139,8,8,147,146,170,169
aws_aws-sdk-java,1771,662,662,693,709,663,677.8,19.610201426808445,161,160,10,10,193,192,170,169
aws_aws-sdk-java,1772,657,643,639,642,659,648.0,8.294576541331088,119,118,6,6,124,123,147,146
aws_aws-sdk-java,1773,667,664,691,676,673,674.2,9.410632284814874,118,117,7,7,170,169,193,192
aws_aws-sdk-java,1774,668,721,672,657,667,677.0,22.54772715818603,161,160,9,9,170,169,170,169
aws_aws-sdk-java,1775,662,695,659,668,707,678.2,19.21874085365636,153,152,10,10,170,169,170,169
aws_aws-sdk-java,1776,675,708,687,692,723,697.0,16.769019053003667,134,133,8,8,170,169,193,192
aws_aws-sdk-java,1777,650,673,652,650,697,664.4,18.467268341582088,139,136,7,11,147,146,170,169
aws_aws-sdk-java,1778,654,652,645,687,650,657.6,15.001333274079341,95,94,8,8,103,102,103,102
aws_aws-sdk-java,1779,636,657,632,679,653,651.4,16.788091017146648,119,118,5,5,124,123,124,123
aws_aws-sdk-java,177,637,648,664,634,641,644.8,10.684568311354464,117,116,5,5,147,146,124,123
aws_aws-sdk-java,1780,664,645,656,669,658,658.4,8.114185110040317,133,132,8,8,147,146,147,146
aws_aws-sdk-java,1781,632,650,703,638,637,652.0,26.17632518135424,50,49,4,4,55,54,55,54
aws_aws-sdk-java,1782,651,692,681,663,687,674.8,15.419468213917105,155,154,8,8,170,169,170,169
aws_aws-sdk-java,1783,654,634,675,641,643,649.4,14.319217855735,105,104,8,8,118,117,118,117
aws_aws-sdk-java,1784,621,620,622,634,617,622.8,5.844655678480984,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1785,648,619,645,665,619,639.2,17.848249213858484,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1786,686,744,664,663,695,690.4,29.533709553660877,95,94,8,8,103,102,103,102
aws_aws-sdk-java,1787,648,641,667,646,630,646.4,12.043255373859678,106,105,8,8,114,113,114,113
aws_aws-sdk-java,1788,676,638,644,643,661,652.4,14.122322755127783,118,117,7,7,124,123,147,146
aws_aws-sdk-java,1789,641,685,651,616,635,645.6,22.764885240211512,50,49,4,4,55,54,55,54
aws_aws-sdk-java,178,632,650,644,645,654,645.0,7.429670248402684,119,118,6,6,124,123,147,146
aws_aws-sdk-java,1790,659,629,702,650,651,658.2,24.044957891416654,119,118,5,5,124,123,124,123
aws_aws-sdk-java,1791,629,645,658,655,634,644.2,11.338430226446693,98,97,4,4,147,146,124,123
aws_aws-sdk-java,1792,650,652,640,629,637,641.6,8.49941174435031,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1793,615,612,629,611,629,619.2,8.109253973085318,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1794,650,670,646,660,689,663.0,15.440207252495027,158,144,9,35,170,169,170,169
aws_aws-sdk-java,1795,687,675,659,668,668,671.4,9.308061022576076,133,132,8,8,147,146,147,146
aws_aws-sdk-java,1796,759,677,649,633,654,674.4,44.585199337896874,120,119,5,5,147,146,124,123
aws_aws-sdk-java,1797,679,697,654,665,669,672.8,14.510685717773642,134,133,7,7,147,146,147,146
aws_aws-sdk-java,1798,696,656,629,701,658,668.0,26.97406161481804,118,117,6,6,124,123,124,123
aws_aws-sdk-java,1799,652,679,693,658,649,666.2,17.010584939971935,118,117,7,7,124,123,147,146
aws_aws-sdk-java,179,661,670,673,678,656,667.6,8.01498596380555,90,89,8,8,103,102,103,102
aws_aws-sdk-java,17,677,697,696,691,695,691.2,7.386474125047755,161,158,9,13,170,169,170,169
aws_aws-sdk-java,1800,686,673,649,693,674,675.0,15.006665185843255,134,133,7,7,147,146,147,146
aws_aws-sdk-java,1801,685,636,632,704,662,663.8,27.758962516635954,97,96,6,6,103,102,103,102
aws_aws-sdk-java,1802,677,684,656,658,686,672.2,12.781236246936365,119,118,6,6,193,192,170,169
aws_aws-sdk-java,1803,664,659,677,671,660,666.2,6.8527366796047255,95,94,8,8,103,102,103,102
aws_aws-sdk-java,1804,624,655,631,694,629,646.6,26.004614975038564,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1805,647,645,653,677,640,652.4,12.98614646459834,114,113,5,5,124,123,124,123
aws_aws-sdk-java,1806,662,686,658,662,661,665.8,10.205880657738458,98,97,4,4,147,146,170,169
aws_aws-sdk-java,1807,649,636,656,679,614,646.8,21.535087647836498,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1808,653,656,645,669,669,658.4,9.372299611087985,115,114,4,4,124,123,124,123
aws_aws-sdk-java,1809,657,677,680,684,667,673.0,9.777525249264253,139,138,9,9,170,169,193,192
aws_aws-sdk-java,180,659,649,656,668,651,656.6,6.711184694225007,98,97,4,4,147,146,124,123
aws_aws-sdk-java,1810,644,645,628,661,639,643.4,10.669582934679312,93,92,6,6,99,98,99,98
aws_aws-sdk-java,1811,647,663,683,680,645,663.6,15.919798993705918,114,113,5,5,124,123,124,123
aws_aws-sdk-java,1812,649,625,612,627,665,635.6,18.906083676954356,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1813,634,685,683,647,616,653.0,27.16615541441225,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1814,639,672,616,624,639,638.0,19.172897537930986,50,49,4,4,55,54,55,54
aws_aws-sdk-java,1815,646,632,666,706,676,665.2,25.506077707087776,119,118,6,6,124,123,147,146
aws_aws-sdk-java,1816,654,711,636,675,697,674.6,27.353975945006606,109,108,4,4,114,113,114,113
aws_aws-sdk-java,1817,621,627,626,648,621,628.6,10.011992808627062,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1818,655,680,638,654,670,659.4,14.44437606821423,119,118,5,5,124,123,124,123
aws_aws-sdk-java,1819,618,641,642,624,645,634.0,10.862780491200215,51,50,4,4,55,54,55,54
aws_aws-sdk-java,181,662,649,650,654,663,655.6,5.885575587824865,140,139,8,8,170,169,147,146
aws_aws-sdk-java,1820,630,644,642,667,673,651.2,16.191355718407276,120,119,5,5,124,123,147,146
aws_aws-sdk-java,1821,602,611,614,635,617,615.8,10.833282051160673,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1822,611,628,609,620,607,615.0,7.874007874011811,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1823,649,662,673,690,677,670.2,13.876599006961325,123,121,3,5,170,169,147,146
aws_aws-sdk-java,1824,627,660,632,634,634,637.4,11.58619868636819,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1825,674,699,688,697,659,683.4,15.05456741324705,139,138,8,8,147,146,147,146
aws_aws-sdk-java,1826,642,649,651,685,710,667.4,25.989228537992425,118,117,6,6,124,123,124,123
aws_aws-sdk-java,1827,651,642,652,639,665,649.8,9.108238029388561,119,118,6,6,124,123,147,146
aws_aws-sdk-java,1828,731,653,648,668,649,669.8,31.428649350552753,120,119,5,5,147,146,124,123
aws_aws-sdk-java,1829,673,732,665,682,688,688.0,23.34951819631403,163,162,7,7,170,169,170,169
aws_aws-sdk-java,182,684,665,700,650,649,669.6,19.805049861083408,142,141,6,6,170,169,147,146
aws_aws-sdk-java,1830,682,653,638,633,644,650.0,17.332051234634633,98,97,4,4,147,146,124,123
aws_aws-sdk-java,1831,701,720,670,650,649,678.0,28.220559881051262,49,48,3,3,55,54,55,54
aws_aws-sdk-java,1832,636,612,619,638,617,624.4,10.556514576317317,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1833,735,688,662,677,706,693.6,25.192062241904694,160,159,10,10,170,169,170,169
aws_aws-sdk-java,1834,655,667,649,658,664,658.6,6.406246951218787,176,173,9,13,193,192,193,192
aws_aws-sdk-java,1835,639,695,676,659,648,663.4,20.04594722132132,98,97,4,4,124,123,147,146
aws_aws-sdk-java,1836,678,618,625,620,606,629.4,25.088642848906755,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1837,681,659,671,707,671,677.8,16.178998732925347,154,153,9,9,170,169,170,169
aws_aws-sdk-java,1838,649,636,664,646,647,648.4,9.00222194794152,119,118,6,6,124,123,147,146
aws_aws-sdk-java,1839,684,653,676,716,660,677.8,22.058105086339577,158,152,9,19,170,169,170,169
aws_aws-sdk-java,183,703,697,698,687,668,690.6,12.43543324536785,135,134,6,6,147,146,147,146
aws_aws-sdk-java,1840,647,669,660,672,684,666.4,12.370933675353692,119,118,6,6,147,146,170,169
aws_aws-sdk-java,1841,627,631,656,645,645,640.8,10.514751542475931,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1842,629,672,645,685,629,652.0,22.785960589801782,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1843,652,655,655,651,658,654.2,2.4819347291981715,119,118,5,5,124,123,124,123
aws_aws-sdk-java,1844,635,657,661,657,631,648.2,12.560254774486065,93,92,6,6,99,98,99,98
aws_aws-sdk-java,1845,662,658,621,628,600,633.8,23.327237298917332,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1846,677,654,684,670,675,672.0,10.059821071967434,142,141,6,6,170,169,147,146
aws_aws-sdk-java,1847,664,648,647,647,672,655.6,10.44222198576529,89,88,8,8,99,98,99,98
aws_aws-sdk-java,1848,674,704,679,688,685,686.0,10.21763181955584,159,158,11,11,170,169,170,169
aws_aws-sdk-java,1849,619,640,656,627,632,634.8,12.607934009979589,51,50,4,4,55,54,55,54
aws_aws-sdk-java,184,637,653,655,625,661,646.2,13.242356285797479,86,85,3,3,89,88,89,88
aws_aws-sdk-java,1850,619,627,641,630,635,630.4,7.418894796396562,50,49,4,4,55,54,55,54
aws_aws-sdk-java,1851,612,622,628,650,648,632.0,14.805404418657398,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1852,613,627,628,626,618,622.4,5.885575587824865,54,53,1,1,55,54,55,54
aws_aws-sdk-java,1853,683,700,664,691,667,681.0,13.784048752090222,161,160,10,10,170,169,193,192
aws_aws-sdk-java,1854,630,651,647,642,664,646.8,11.124747188138704,158,154,9,15,170,169,170,169
aws_aws-sdk-java,1855,653,727,695,709,675,691.8,25.81782330096788,107,106,11,11,118,117,118,117
aws_aws-sdk-java,1856,717,660,666,655,640,667.6,26.157981573508305,139,138,8,8,147,146,147,146
aws_aws-sdk-java,1857,653,665,669,659,730,675.2,27.931344400153748,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1858,718,715,686,643,673,687.0,27.849596047339716,119,118,6,6,124,123,147,146
aws_aws-sdk-java,1859,643,649,666,652,691,660.2,17.151093259614676,119,118,6,6,147,146,124,123
aws_aws-sdk-java,185,623,629,627,616,620,623.0,4.69041575982343,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1860,660,622,642,610,640,634.8,17.27888885316414,53,52,2,2,55,54,55,54
aws_aws-sdk-java,1861,650,678,653,654,663,659.6,10.170545708072895,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1862,658,664,659,656,648,657.0,5.215361924162119,138,137,6,6,147,146,147,146
aws_aws-sdk-java,1863,658,660,684,663,708,674.6,19.116485032557634,137,136,7,7,147,146,147,146
aws_aws-sdk-java,1864,657,653,669,684,658,664.2,11.232096865679177,156,152,11,17,170,169,170,169
aws_aws-sdk-java,1865,620,625,642,697,629,642.6,28.160965892525773,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1866,657,661,659,675,672,664.8,7.277362159464101,153,150,11,15,193,192,170,169
aws_aws-sdk-java,1867,666,677,675,672,673,672.6,3.7202150475476548,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1868,656,646,684,658,670,662.8,13.059862173851606,138,137,9,9,147,146,147,146
aws_aws-sdk-java,1869,650,697,677,679,712,683.0,20.871032557111302,119,118,6,6,170,169,147,146
aws_aws-sdk-java,186,622,630,616,673,627,633.6,20.264254242384546,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1870,642,723,695,655,680,679.0,28.768037819774918,119,118,6,6,147,146,124,123
aws_aws-sdk-java,1871,734,730,651,645,684,688.8,37.71153669634798,119,118,6,6,124,123,147,146
aws_aws-sdk-java,1872,629,622,683,621,634,637.8,23.09458811063752,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1873,662,662,674,678,655,666.2,8.49470423263812,135,132,6,10,147,146,147,146
aws_aws-sdk-java,1874,675,650,650,659,662,659.2,9.239047569960878,163,162,7,7,170,169,170,169
aws_aws-sdk-java,1875,675,682,660,667,680,672.8,8.23164625090267,181,180,12,12,193,192,193,192
aws_aws-sdk-java,1876,622,638,638,637,631,633.2,6.177378084592201,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1877,633,617,633,665,646,638.8,16.004999218994044,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1878,623,637,620,604,648,626.4,15.05456741324705,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1879,645,687,644,657,685,663.6,18.863721796082555,93,92,3,3,99,98,103,102
aws_aws-sdk-java,187,667,647,632,646,635,645.4,12.306096050332128,115,114,5,5,124,123,147,146
aws_aws-sdk-java,1880,655,662,674,671,690,670.4,11.876026271442818,103,102,11,11,118,117,118,117
aws_aws-sdk-java,1881,618,623,616,625,629,622.2,4.707440918375928,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1882,652,692,665,689,645,668.6,19.022092419079453,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1883,619,609,621,620,634,620.6,7.96492310069595,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1884,673,612,618,643,617,632.6,22.89628790874189,50,49,4,4,55,54,55,54
aws_aws-sdk-java,1885,630,648,702,640,656,655.2,24.935115800813918,118,117,6,6,124,123,124,123
aws_aws-sdk-java,1886,620,660,665,623,697,653.0,28.698432012916665,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1887,672,724,663,670,647,675.2,25.93376177880872,139,138,8,8,147,146,147,146
aws_aws-sdk-java,1888,706,649,661,662,658,667.2,19.933890739140715,145,144,2,2,147,146,147,146
aws_aws-sdk-java,1889,659,679,744,654,659,679.0,33.61547262794322,139,138,8,8,147,146,147,146
aws_aws-sdk-java,188,654,647,700,656,676,666.6,19.283153269110322,91,90,8,8,99,98,99,98
aws_aws-sdk-java,1890,663,639,657,677,653,657.8,12.432216214336043,95,94,3,3,124,123,147,146
aws_aws-sdk-java,1891,625,700,622,619,618,636.8,31.694794525284436,55,54,1,1,57,56,57,56
aws_aws-sdk-java,1892,626,631,602,638,616,622.6,12.547509713086498,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1893,638,639,649,638,655,643.8,6.968500556073739,93,92,6,6,99,98,99,98
aws_aws-sdk-java,1894,657,653,656,709,697,674.4,23.69472515139182,141,138,7,11,147,146,170,169
aws_aws-sdk-java,1895,712,727,722,681,648,698.0,29.671535181045147,139,136,8,12,147,146,147,146
aws_aws-sdk-java,1896,677,665,624,610,610,637.2,28.322429274340152,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1897,655,664,641,658,632,650.0,11.74734012447073,91,90,8,8,99,98,99,98
aws_aws-sdk-java,1898,662,653,681,653,684,666.6,13.425349157470729,140,139,8,8,170,169,147,146
aws_aws-sdk-java,1899,697,630,687,705,672,678.2,26.498301832381635,104,103,11,11,118,117,118,117
aws_aws-sdk-java,189,681,686,660,647,668,668.4,14.122322755127783,87,86,2,2,89,88,89,88
aws_aws-sdk-java,18,673,658,666,693,641,666.2,17.127755252805315,119,118,5,5,124,123,124,123
aws_aws-sdk-java,1900,672,665,651,666,670,664.8,7.35934779718964,135,134,6,6,147,146,147,146
